"State","County","   Days per year with a heat index above 100°F   ",,,,,
,,," Midcentury ",," Late century ",,
,," Historical "," Slow action "," No action "," Slow action "," No action "," Rapid action "
"NE","Webster County",5,26,36,30,63,26
"NE","Wheeler County",3,17,25,20,49,17
"NE","York County",7,28,38,32,65,28
"NH","Belknap County",0,2,7,4,22,2
"NH","Carroll County",0,2,5,3,18,2
"NH","Cheshire County",0,2,6,4,21,2
"NH","Coos County",0,0,1,1,9,0
"NH","Grafton County",0,1,3,2,13,1
"NH","Hillsborough County",0,4,9,6,25,4
"NH","Merrimack County",0,3,8,5,24,3
"NH","Rockingham County",0,6,13,10,31,6
"NH","Strafford County",0,6,11,9,29,6
"NH","Sullivan County",0,2,6,4,21,2
"NJ","Atlantic County",5,20,29,25,55,20
"NJ","Bergen County",2,12,20,17,43,13
"NJ","Burlington County",6,23,32,28,58,23
"NJ","Camden County",6,25,35,30,61,25
"NJ","Cape May County",2,13,22,18,49,13
"NJ","Cumberland County",4,20,31,26,57,20
"NJ","Essex County",3,14,22,19,45,14
"NJ","Gloucester County",5,23,33,29,59,23
"NJ","Hudson County",2,13,20,17,43,13
"NJ","Hunterdon County",2,13,21,18,45,13
"NJ","Mercer County",3,16,25,21,50,16
"NJ","Middlesex County",3,17,25,22,50,17
"NJ","Monmouth County",2,12,19,16,42,12
"NJ","Morris County",1,8,14,12,35,8
"NJ","Ocean County",4,16,24,21,49,16
"NJ","Passaic County",1,9,16,13,37,9
"NJ","Salem County",5,23,34,29,61,23
"NJ","Somerset County",3,16,24,21,49,16
"NJ","Sussex County",0,8,15,12,36,8
"NJ","Union County",3,17,25,22,50,17
"NJ","Warren County",1,9,15,12,37,8
"NM","Bernalillo County",0,1,3,2,17,1
"NM","Catron County",0,0,0,0,2,0
"NM","Chaves County",0,9,18,14,50,9
"NM","Cibola County",0,0,0,0,4,0
"NM","Colfax County",0,0,0,0,2,0
"NM","Curry County",0,4,10,7,43,4
"NM","De Baca County",0,5,13,9,46,5
"NM","Doña Ana County",0,16,19,22,56,16
"NM","Eddy County",2,22,35,29,70,22
"NM","Grant County",0,3,4,5,19,3
"NM","Guadalupe County",0,1,5,3,28,1
"NM","Harding County",0,2,5,3,23,1
"NM","Hidalgo County",0,9,14,13,44,9
"NM","Lea County",1,14,27,21,65,14
"NM","Lincoln County",0,1,2,2,15,1
"NM","Los Alamos County",0,0,0,0,2,0
"NM","Luna County",0,15,19,21,56,14
"NM","McKinley County",0,0,0,0,4,0
"NM","Mora County",0,0,0,0,2,0
"NM","Otero County",0,10,14,14,38,10
"NM","Quay County",0,6,14,10,46,6
"NM","Rio Arriba County",0,0,0,0,2,0
"NM","Roosevelt County",0,5,13,9,47,5
"NM","San Juan County",0,1,2,1,15,1
"NM","San Miguel County",0,2,4,3,18,2
"NM","Sandoval County",0,0,1,1,8,0
"NM","Santa Fe County",0,0,0,0,4,0
"NM","Sierra County",0,6,7,9,29,6
"NM","Socorro County",0,3,5,5,21,3
"NM","Taos County",0,0,0,0,0,0
"NM","Torrance County",0,0,1,0,6,0
"NM","Union County",0,0,2,1,15,0
"NM","Valencia County",0,2,6,4,28,2
"NV","Carson City",0,0,0,0,4,0
"NV","Churchill County",0,3,6,5,23,3
"NV","Clark County",12,36,45,42,68,36
"NV","Douglas County",0,0,0,0,4,0
"NV","Elko County",0,0,0,0,4,0
"NV","Esmeralda County",0,1,3,2,15,1
"NV","Eureka County",0,0,1,1,6,0
"NV","Humboldt County",0,1,2,2,13,1
"NV","Lander County",0,0,1,1,8,0
"NV","Lincoln County",1,4,8,6,21,4
"NV","Lyon County",0,1,3,2,14,1
"NV","Mineral County",0,1,2,2,12,1
"NV","Nye County",0,3,5,4,15,3
"NV","Pershing County",0,1,4,3,18,1
"NV","Storey County",0,0,1,1,8,0
"NV","Washoe County",0,0,1,1,8,0
"NV","White Pine County",0,0,0,0,3,0
"NY","Albany County",0,5,11,8,30,5
"NY","Allegany County",0,1,3,2,15,1
"NY","Bronx County",2,13,20,17,43,13
"NY","Broome County",0,3,7,5,23,2
"NY","Cattaraugus County",0,1,3,2,15,0
"NY","Cayuga County",0,5,11,9,31,5
"NY","Chautauqua County",0,2,4,3,19,1
"NY","Chemung County",0,4,9,7,27,4
"NY","Chenango County",0,2,7,5,23,2
"NY","Clinton County",0,2,7,4,21,2
"NY","Columbia County",0,7,13,10,33,7
"NY","Cortland County",0,2,6,4,22,2
"NY","Delaware County",0,1,3,2,15,1
"NY","Dutchess County",1,9,16,13,38,9
"NY","Erie County",0,2,6,4,22,2
"NY","Essex County",0,1,4,3,15,1
"NY","Franklin County",0,1,4,3,17,1
"NY","Fulton County",0,2,6,4,20,2
"NY","Genesee County",0,5,11,8,31,5
"NY","Greene County",0,3,7,5,20,3
"NY","Hamilton County",0,0,2,1,11,0
"NY","Herkimer County",0,1,4,3,17,1
"NY","Jefferson County",0,2,6,4,21,2
"NY","Kings County",2,11,18,15,40,11
"NY","Lewis County",0,1,4,2,15,1
"NY","Livingston County",0,4,10,7,28,4
"NY","Madison County",0,3,8,6,25,3
"NY","Monroe County",0,6,12,9,32,6
"NY","Montgomery County",0,5,12,9,32,5
"NY","Nassau County",1,9,15,12,36,9
"NY","New York County",2,13,20,17,42,13
"NY","Niagara County",0,5,10,8,29,5
"NY","Oneida County",0,3,8,5,25,3
"NY","Onondaga County",0,5,11,8,30,5
"NY","Ontario County",0,5,10,8,29,5
"NY","Orange County",1,10,17,14,40,10
"NY","Orleans County",0,7,13,11,33,7
"NY","Oswego County",0,3,8,6,26,3
"NY","Otsego County",0,2,6,4,21,2
"NY","Putnam County",1,10,17,14,39,10
"NY","Queens County",1,11,17,14,39,11
"NY","Rensselaer County",0,4,10,7,28,4
"NY","Richmond County",2,12,20,17,43,12
"NY","Rockland County",1,11,19,15,41,11
"NY","Saratoga County",0,5,12,8,30,5
"NY","Schenectady County",0,5,11,8,30,5
"NY","Schoharie County",0,2,5,3,19,2
"NY","Schuyler County",0,3,7,6,24,3
"NY","Seneca County",0,7,14,11,35,7
"NY","St. Lawrence County",0,3,7,5,22,3
"NY","Steuben County",0,2,6,4,21,2
"NY","Suffolk County",0,3,8,6,28,3
"NY","Sullivan County",0,2,6,4,20,2
"NY","Tioga County",0,3,8,6,26,3
"NY","Tompkins County",0,3,8,6,26,3
"NY","Ulster County",0,6,11,8,27,6
"NY","Warren County",0,2,5,3,18,2
"NY","Washington County",0,5,11,8,29,5
"NY","Wayne County",0,7,13,10,34,7
"NY","Westchester County",1,12,20,16,42,12
"NY","Wyoming County",0,1,5,3,19,1
"NY","Yates County",0,4,9,7,28,4
"OH","Adams County",2,19,29,26,60,20
"OH","Allen County",2,16,23,22,51,16
"OH","Ashland County",1,10,17,14,41,10
"OH","Ashtabula County",0,6,11,9,33,6
"OH","Athens County",1,16,26,22,56,16
"OH","Auglaize County",2,16,23,23,51,17
"OH","Belmont County",0,9,17,13,42,9
"OH","Brown County",2,19,28,25,58,19
"OH","Butler County",4,24,34,31,64,25
"OH","Carroll County",0,10,17,14,42,10
"OH","Champaign County",1,15,22,21,50,16
"OH","Clark County",1,15,23,21,51,16
"OH","Clermont County",2,22,31,28,62,22
"OH","Clinton County",1,16,24,22,53,17
"OH","Columbiana County",0,8,15,12,39,8
"OH","Coshocton County",1,11,19,16,45,12
"OH","Crawford County",1,12,19,17,44,12
"OH","Cuyahoga County",0,6,12,10,34,6
"OH","Darke County",2,16,22,21,50,16
"OH","Defiance County",2,16,24,23,51,17
"OH","Delaware County",2,15,23,21,50,15
"OH","Erie County",0,8,14,12,37,8
"OH","Fairfield County",1,15,24,21,53,15
"OH","Fayette County",1,16,23,21,52,16
"OH","Franklin County",2,17,25,23,53,17
"OH","Fulton County",2,14,21,20,48,14
"OH","Gallia County",2,21,32,27,63,21
"OH","Geauga County",0,6,11,9,32,6
"OH","Greene County",2,19,26,24,55,19
"OH","Guernsey County",1,12,20,17,47,12
"OH","Hamilton County",4,27,38,34,68,28
"OH","Hancock County",1,14,21,20,47,14
"OH","Hardin County",2,16,23,22,50,16
"OH","Harrison County",0,11,19,15,45,11
"OH","Henry County",2,15,22,21,49,15
"OH","Highland County",1,16,24,21,53,16
"OH","Hocking County",1,15,24,20,53,15
"OH","Holmes County",1,10,17,14,42,10
"OH","Huron County",1,10,17,15,42,11
"OH","Jackson County",2,19,29,25,59,19
"OH","Jefferson County",0,10,18,14,44,10
"OH","Knox County",1,10,17,15,42,10
"OH","Lake County",0,5,11,9,33,6
"OH","Lawrence County",2,22,33,28,64,22
"OH","Licking County",1,12,20,17,47,13
"OH","Logan County",1,15,22,20,49,15
"OH","Lorain County",1,11,18,16,43,11
"OH","Lucas County",2,14,22,20,48,14
"OH","Madison County",1,17,24,23,53,17
"OH","Mahoning County",0,9,16,13,39,9
"OH","Marion County",2,15,22,20,49,15
"OH","Medina County",1,10,17,15,41,10
"OH","Meigs County",2,18,28,24,59,18
"OH","Mercer County",2,17,25,24,52,18
"OH","Miami County",2,17,24,23,52,17
"OH","Monroe County",0,10,18,14,44,10
"OH","Montgomery County",2,20,28,26,57,20
"OH","Morgan County",1,13,22,19,50,13
"OH","Morrow County",1,11,17,16,42,11
"OH","Muskingum County",1,12,21,18,48,13
"OH","Noble County",1,12,21,17,48,12
"OH","Ottawa County",1,12,19,17,44,12
"OH","Paulding County",2,16,24,23,51,17
"OH","Perry County",1,13,22,19,50,14
"OH","Pickaway County",2,18,26,24,56,18
"OH","Pike County",2,18,28,25,58,19
"OH","Portage County",0,8,15,12,38,8
"OH","Preble County",2,17,24,23,53,17
"OH","Putnam County",2,15,22,21,49,15
"OH","Richland County",1,9,15,14,39,9
"OH","Ross County",2,18,27,24,56,18
"OH","Sandusky County",1,12,19,17,45,12
"OH","Scioto County",2,20,31,27,62,21
"OH","Seneca County",1,14,21,20,47,14
"OH","Shelby County",1,15,22,21,49,16
"OH","Stark County",0,9,16,13,39,9
"OH","Summit County",0,9,15,13,39,9
"OH","Trumbull County",0,9,16,14,40,9
"OH","Tuscarawas County",1,11,20,17,46,12
"OH","Union County",1,16,24,22,51,17
"OH","Van Wert County",2,18,25,24,53,18
"OH","Vinton County",2,18,29,25,59,19
"OH","Warren County",2,21,30,27,60,21
"OH","Washington County",1,15,25,21,54,15
"OH","Wayne County",1,9,17,14,40,10
"OH","Williams County",2,15,23,21,49,15
"OH","Wood County",2,14,22,20,48,14
"OH","Wyandot County",2,15,22,21,49,15
"OK","Adair County",13,51,64,58,93,52
"OK","Alfalfa County",23,60,72,66,97,61
"OK","Atoka County",31,76,87,83,115,77
"OK","Beaver County",6,33,46,40,76,34
"OK","Beckham County",12,47,61,54,92,47
"OK","Blaine County",19,57,69,63,98,57
"OK","Bryan County",30,77,87,84,117,77
"OK","Caddo County",19,58,71,65,100,58
"OK","Canadian County",17,56,69,63,98,56
"OK","Carter County",27,71,83,78,112,71
"OK","Cherokee County",21,63,75,70,103,63
"OK","Choctaw County",32,80,90,87,119,80
"OK","Cimarron County",0,7,16,11,46,7
"OK","Cleveland County",20,60,73,67,102,60
"OK","Coal County",28,73,84,80,113,73
"OK","Comanche County",21,61,74,68,103,62
"OK","Cotton County",31,74,85,80,113,74
"OK","Craig County",21,62,73,68,99,62
"OK","Creek County",26,67,78,74,105,67
"OK","Custer County",14,51,64,58,93,51
"OK","Delaware County",19,60,72,67,99,60
"OK","Dewey County",13,47,60,54,89,47
"OK","Ellis County",6,35,48,42,79,35
"OK","Garfield County",22,60,72,66,98,61
"OK","Garvin County",23,64,77,71,106,64
"OK","Grady County",21,61,74,68,103,61
"OK","Grant County",24,61,73,67,98,62
"OK","Greer County",20,60,73,67,101,60
"OK","Harmon County",23,64,77,71,104,64
"OK","Harper County",16,50,62,56,89,50
"OK","Haskell County",29,71,81,77,109,71
"OK","Hughes County",27,70,82,77,110,71
"OK","Jackson County",26,68,81,75,108,68
"OK","Jefferson County",29,73,84,79,114,73
"OK","Johnston County",27,72,83,79,113,72
"OK","Kay County",22,60,72,66,97,60
"OK","Kingfisher County",24,63,74,69,101,63
"OK","Kiowa County",20,60,73,67,101,60
"OK","Latimer County",27,69,80,75,108,69
"OK","Le Flore County",28,70,82,76,110,71
"OK","Lincoln County",25,66,77,72,104,66
"OK","Logan County",24,63,75,70,102,64
"OK","Love County",27,72,84,79,114,72
"OK","Major County",22,59,71,66,97,60
"OK","Marshall County",28,74,85,81,115,74
"OK","Mayes County",24,66,77,72,104,66
"OK","McClain County",21,61,74,68,103,61
"OK","McCurtain County",29,75,86,82,115,76
"OK","McIntosh County",28,71,82,78,109,71
"OK","Murray County",22,63,75,70,106,63
"OK","Muskogee County",29,71,82,78,109,72
"OK","Noble County",24,63,74,69,101,63
"OK","Nowata County",23,63,74,69,100,63
"OK","Okfuskee County",27,69,80,76,108,70
"OK","Oklahoma County",20,59,71,66,100,59
"OK","Okmulgee County",27,69,81,76,107,70
"OK","Osage County",23,63,75,69,101,63
"OK","Ottawa County",19,60,72,67,98,61
"OK","Pawnee County",23,63,75,70,102,63
"OK","Payne County",22,61,73,68,101,62
"OK","Pittsburg County",27,70,81,77,109,70
"OK","Pontotoc County",24,66,78,73,107,66
"OK","Pottawatomie County",24,65,77,72,106,66
"OK","Pushmataha County",27,72,83,78,111,72
"OK","Roger Mills County",7,38,51,45,83,38
"OK","Rogers County",24,65,77,72,103,66
"OK","Seminole County",27,69,81,76,109,69
"OK","Sequoyah County",21,62,74,69,102,63
"OK","Stephens County",22,64,77,71,107,64
"OK","Texas County",2,22,34,28,66,22
"OK","Tillman County",28,71,82,77,109,70
"OK","Tulsa County",25,66,77,73,103,66
"OK","Wagoner County",27,69,80,76,107,70
"OK","Washington County",26,66,77,72,102,66
"OK","Washita County",16,54,68,61,97,55
"OK","Woods County",20,56,67,62,94,56
"OK","Woodward County",13,45,58,52,86,46
"OR","Baker County",0,1,2,1,9,1
"OR","Benton County",0,1,2,2,11,1
"OR","Clackamas County",0,1,2,1,7,1
"OR","Clatsop County",0,0,0,0,2,0
"OR","Columbia County",0,1,2,1,7,1
"OR","Coos County",0,0,0,0,2,0
"OR","Crook County",0,0,1,1,6,0
"OR","Curry County",0,0,1,1,5,0
"OR","Deschutes County",0,0,1,1,5,0
"OR","Douglas County",0,1,3,3,12,1
"OR","Gilliam County",0,4,8,6,21,4
"OR","Grant County",0,0,1,1,5,0
"OR","Harney County",0,0,1,0,6,0
"OR","Hood River County",0,0,1,1,5,0
"OR","Jackson County",0,2,4,3,13,2
"OR","Jefferson County",0,2,4,4,14,2
"OR","Josephine County",0,3,6,5,17,3
"OR","Klamath County",0,0,0,0,4,0
"OR","Lake County",0,0,0,0,5,0
"OR","Lane County",0,1,2,2,11,1
"OR","Lincoln County",0,0,0,0,2,0
"OR","Linn County",0,1,2,2,10,1
"OR","Malheur County",0,2,4,3,15,2
"OR","Marion County",0,1,2,2,9,1
"OR","Morrow County",0,4,7,6,19,4
"OR","Multnomah County",0,1,3,3,12,1
"OR","Polk County",0,1,2,2,10,1
"OR","Sherman County",0,4,7,6,20,4
"OR","Tillamook County",0,0,0,0,2,0
"OR","Umatilla County",0,3,6,5,17,3
"OR","Union County",0,0,1,1,6,0
"OR","Wallowa County",0,0,1,1,8,0
"OR","Wasco County",0,3,5,4,16,3
"OR","Washington County",0,1,3,2,10,1
"OR","Wheeler County",0,1,3,2,10,1
"OR","Yamhill County",0,1,3,2,11,1
"PA","Adams County",2,16,26,21,51,16
"PA","Allegheny County",0,10,18,14,44,10
"PA","Armstrong County",0,7,13,11,37,7
"PA","Beaver County",0,8,16,12,40,8
"PA","Bedford County",0,5,11,8,31,5
"PA","Berks County",1,11,19,15,43,11
"PA","Blair County",0,4,9,7,27,4
"PA","Bradford County",0,3,8,6,25,3
"PA","Bucks County",2,16,25,20,49,16
"PA","Butler County",0,6,12,9,34,6
"PA","Cambria County",0,2,5,4,20,2
"PA","Cameron County",0,1,5,4,20,1
"PA","Carbon County",0,3,8,6,24,3
"PA","Centre County",0,3,7,5,23,3
"PA","Chester County",2,15,24,20,49,15
"PA","Clarion County",0,3,8,6,27,3
"PA","Clearfield County",0,2,6,4,22,2
"PA","Clinton County",0,3,7,5,23,3
"PA","Columbia County",0,7,13,10,33,7
"PA","Crawford County",0,2,6,5,24,2
"PA","Cumberland County",1,14,24,19,49,14
"PA","Dauphin County",2,12,20,17,45,12
"PA","Delaware County",4,20,30,25,55,20
"PA","Elk County",0,1,3,2,16,1
"PA","Erie County",0,1,4,3,19,1
"PA","Fayette County",0,6,12,9,34,6
"PA","Forest County",0,1,4,3,19,1
"PA","Franklin County",1,12,21,17,46,12
"PA","Fulton County",0,8,15,12,38,8
"PA","Greene County",0,9,16,13,42,9
"PA","Huntingdon County",0,7,13,10,35,7
"PA","Indiana County",0,5,10,8,31,5
"PA","Jefferson County",0,2,5,4,22,2
"PA","Juniata County",1,9,17,14,40,9
"PA","Lackawanna County",0,2,6,4,21,2
"PA","Lancaster County",2,15,24,20,50,15
"PA","Lawrence County",0,8,15,12,38,8
"PA","Lebanon County",2,12,21,17,45,12
"PA","Lehigh County",1,11,20,16,43,11
"PA","Luzerne County",0,4,9,7,27,4
"PA","Lycoming County",0,4,9,7,26,4
"PA","McKean County",0,0,2,2,14,0
"PA","Mercer County",0,5,11,9,32,5
"PA","Mifflin County",0,7,13,10,34,7
"PA","Monroe County",0,3,8,5,23,3
"PA","Montgomery County",3,18,27,23,53,18
"PA","Montour County",1,9,16,13,39,9
"PA","Northampton County",1,10,17,14,40,10
"PA","Northumberland County",1,9,17,13,39,9
"PA","Perry County",1,11,19,15,43,11
"PA","Philadelphia County",5,22,32,27,58,22
"PA","Pike County",0,3,7,5,23,3
"PA","Potter County",0,1,3,2,15,0
"PA","Schuylkill County",0,6,11,9,30,6
"PA","Snyder County",2,12,21,17,45,12
"PA","Somerset County",0,1,4,3,17,1
"PA","Sullivan County",0,1,4,3,18,1
"PA","Susquehanna County",0,2,5,4,20,2
"PA","Tioga County",0,2,5,3,19,2
"PA","Union County",1,10,18,15,41,10
"PA","Venango County",0,3,7,5,25,3
"PA","Warren County",0,1,3,2,17,1
"PA","Washington County",0,8,16,12,40,8
"PA","Wayne County",0,1,4,3,17,1
"PA","Westmoreland County",0,7,14,11,37,7
"PA","Wyoming County",0,4,8,6,26,4
"PA","York County",3,17,27,22,53,17
"RI","Bristol County",1,9,15,12,34,9
"RI","Kent County",1,7,12,10,30,7
"RI","Newport County",0,5,9,7,26,5
"RI","Providence County",0,6,12,9,29,6
"RI","Washington County",0,6,10,8,28,6
"SC","Abbeville County",10,42,57,50,90,42
"SC","Aiken County",17,54,71,64,103,55
"SC","Allendale County",20,60,77,70,110,61
"SC","Anderson County",8,37,53,46,86,38
"SC","Bamberg County",18,55,72,65,106,56
"SC","Barnwell County",20,59,77,70,109,60
"SC","Beaufort County",15,56,75,67,108,57
"SC","Berkeley County",20,60,77,71,109,61
"SC","Calhoun County",17,53,70,63,103,54
"SC","Charleston County",13,51,70,62,103,52
"SC","Cherokee County",6,33,47,40,79,33
"SC","Chester County",11,41,56,49,88,41
"SC","Chesterfield County",14,46,61,54,93,46
"SC","Clarendon County",19,57,73,67,105,58
"SC","Colleton County",19,59,76,69,109,59
"SC","Darlington County",16,50,65,59,97,50
"SC","Dillon County",15,49,64,58,97,50
"SC","Dorchester County",18,56,73,66,106,57
"SC","Edgefield County",14,49,65,58,97,49
"SC","Fairfield County",13,45,60,53,92,45
"SC","Florence County",17,53,68,62,101,53
"SC","Georgetown County",17,53,70,63,103,54
"SC","Greenville County",4,27,40,33,73,27
"SC","Greenwood County",11,43,59,51,91,43
"SC","Hampton County",22,63,80,73,113,63
"SC","Horry County",14,47,64,57,96,48
"SC","Jasper County",21,63,81,74,114,64
"SC","Kershaw County",12,42,57,50,90,42
"SC","Lancaster County",11,39,54,48,87,40
"SC","Laurens County",10,41,56,49,89,42
"SC","Lee County",14,47,62,56,96,47
"SC","Lexington County",14,49,65,58,97,49
"SC","Marion County",18,54,70,64,102,55
"SC","Marlboro County",15,48,64,58,96,49
"SC","McCormick County",13,48,63,56,96,48
"SC","Newberry County",14,49,64,57,96,49
"SC","Oconee County",4,28,42,35,76,29
"SC","Orangeburg County",17,54,71,64,104,55
"SC","Pickens County",4,30,44,37,78,30
"SC","Richland County",15,49,65,58,98,50
"SC","Saluda County",15,50,66,59,98,51
"SC","Spartanburg County",7,36,51,44,83,36
"SC","Sumter County",15,49,65,58,99,50
"SC","Union County",11,43,58,51,90,43
"SC","Williamsburg County",19,55,72,65,104,56
"SC","York County",8,35,50,43,82,36
"SD","Aurora County",5,19,27,24,51,19
"SD","Beadle County",3,14,22,18,43,14
"SD","Bennett County",0,8,14,11,37,8
"SD","Bon Homme County",5,20,28,24,53,20
"SD","Brookings County",1,7,12,10,32,7
"SD","Brown County",2,10,17,14,37,10
"SD","Brule County",4,19,27,24,50,20
"SD","Buffalo County",3,17,24,21,47,17
"SD","Butte County",0,4,9,7,27,4
"SD","Campbell County",1,8,14,11,32,8
"SD","Charles Mix County",5,22,30,26,54,22
"SD","Clark County",1,8,14,11,33,8
"SD","Clay County",5,20,28,24,53,20
"SD","Codington County",1,7,12,10,30,7
"SD","Corson County",1,7,13,11,32,7
"SD","Custer County",0,2,4,3,16,2
"SD","Davison County",4,18,26,22,49,18
"SD","Day County",1,8,14,11,32,8
"SD","Deuel County",1,7,13,11,32,7
"SD","Dewey County",1,11,18,15,38,11
"SD","Douglas County",5,22,30,26,54,22
"SD","Edmunds County",1,9,16,13,35,9
"SD","Fall River County",0,4,9,7,30,4
"SD","Faulk County",2,12,19,16,39,12
"SD","Grant County",2,9,15,13,35,9
"SD","Gregory County",4,19,26,23,50,19
"SD","Haakon County",2,14,22,19,44,14
"SD","Hamlin County",1,8,13,11,32,8
"SD","Hand County",3,14,22,19,44,15
"SD","Hanson County",4,18,26,22,49,18
"SD","Harding County",0,3,8,6,24,3
"SD","Hughes County",3,16,24,20,46,16
"SD","Hutchinson County",5,19,27,24,51,19
"SD","Hyde County",2,14,22,18,43,14
"SD","Jackson County",2,15,23,20,46,15
"SD","Jerauld County",3,16,23,20,46,16
"SD","Jones County",3,18,27,23,49,18
"SD","Kingsbury County",1,10,16,13,36,10
"SD","Lake County",1,8,14,12,34,8
"SD","Lawrence County",0,1,2,1,8,1
"SD","Lincoln County",3,15,23,20,48,15
"SD","Lyman County",4,19,27,24,50,19
"SD","Marshall County",2,10,16,14,35,10
"SD","McCook County",3,14,21,18,44,14
"SD","McPherson County",1,7,13,11,31,7
"SD","Meade County",0,7,12,10,32,7
"SD","Mellette County",3,18,26,23,50,18
"SD","Miner County",2,13,20,17,42,13
"SD","Minnehaha County",2,11,18,15,40,11
"SD","Moody County",1,8,14,11,34,8
"SD","Pennington County",1,6,11,9,27,6
"SD","Perkins County",0,6,12,10,31,6
"SD","Potter County",1,11,18,15,38,11
"SD","Roberts County",2,10,16,13,35,10
"SD","Sanborn County",4,16,24,21,47,17
"SD","Shannon County",0,9,15,12,38,9
"SD","Spink County",2,12,20,17,40,12
"SD","Stanley County",3,17,25,22,48,17
"SD","Sully County",3,15,23,19,44,15
"SD","Todd County",1,11,17,14,40,11
"SD","Tripp County",3,18,25,22,49,18
"SD","Turner County",4,16,24,20,48,16
"SD","Union County",5,20,28,24,53,20
"SD","Walworth County",1,8,14,11,32,8
"SD","Yankton County",4,18,25,22,49,18
"SD","Ziebach County",1,11,17,15,38,11
"TN","Anderson County",2,23,35,30,68,24
"TN","Bedford County",8,44,59,52,91,45
"TN","Benton County",14,55,68,62,98,55
"TN","Bledsoe County",2,24,38,31,72,25
"TN","Blount County",2,25,38,32,71,26
"TN","Bradley County",6,37,52,45,86,38
"TN","Campbell County",1,18,29,24,61,18
"TN","Cannon County",6,39,54,48,87,40
"TN","Carroll County",13,53,66,60,96,54
"TN","Carter County",0,4,9,6,31,4
"TN","Cheatham County",12,50,64,58,94,51
"TN","Chester County",16,59,71,67,101,59
"TN","Claiborne County",1,19,31,25,63,19
"TN","Clay County",7,42,57,50,88,42
"TN","Cocke County",1,20,32,26,65,20
"TN","Coffee County",4,33,48,41,82,34
"TN","Crockett County",14,56,68,63,97,56
"TN","Cumberland County",1,15,27,21,60,16
"TN","Davidson County",8,44,59,52,90,44
"TN","Decatur County",14,55,68,62,98,55
"TN","DeKalb County",6,39,54,47,86,39
"TN","Dickson County",15,56,69,63,98,56
"TN","Dyer County",13,54,65,60,94,54
"TN","Fayette County",17,62,72,69,102,62
"TN","Fentress County",2,22,35,28,68,22
"TN","Franklin County",4,33,47,40,82,33
"TN","Gibson County",14,56,68,63,97,56
"TN","Giles County",6,40,55,48,88,41
"TN","Grainger County",2,24,38,31,72,25
"TN","Greene County",1,21,35,28,69,22
"TN","Grundy County",2,23,37,30,71,24
"TN","Hamblen County",2,27,41,34,76,27
"TN","Hamilton County",5,34,49,42,82,35
"TN","Hancock County",1,17,29,23,63,17
"TN","Hardeman County",18,62,73,69,103,62
"TN","Hardin County",15,57,70,65,101,58
"TN","Hawkins County",1,20,33,27,68,20
"TN","Haywood County",16,59,70,66,99,59
"TN","Henderson County",13,56,68,63,98,56
"TN","Henry County",12,52,65,59,94,52
"TN","Hickman County",12,53,67,60,97,53
"TN","Houston County",12,51,65,59,95,52
"TN","Humphreys County",12,53,66,60,96,53
"TN","Jackson County",6,40,55,48,87,41
"TN","Jefferson County",2,28,42,35,77,28
"TN","Johnson County",0,1,3,1,19,1
"TN","Knox County",3,30,45,38,79,31
"TN","Lake County",14,55,66,61,94,55
"TN","Lauderdale County",15,57,68,64,97,58
"TN","Lawrence County",5,38,53,46,86,38
"TN","Lewis County",8,45,60,53,92,46
"TN","Lincoln County",6,39,54,47,88,40
"TN","Loudon County",4,34,49,42,83,35
"TN","Macon County",12,52,66,60,95,52
"TN","Madison County",15,57,69,65,99,58
"TN","Marion County",3,28,43,36,76,29
"TN","Marshall County",8,44,59,52,91,45
"TN","Maury County",10,48,62,56,93,48
"TN","McMinn County",6,39,54,48,88,40
"TN","McNairy County",17,60,72,68,102,60
"TN","Meigs County",8,44,59,53,92,45
"TN","Monroe County",3,27,40,34,73,27
"TN","Montgomery County",12,50,64,58,94,51
"TN","Moore County",5,36,51,44,85,37
"TN","Morgan County",1,18,30,24,63,19
"TN","Obion County",13,54,66,61,94,54
"TN","Overton County",3,31,45,38,78,31
"TN","Perry County",10,49,63,57,94,50
"TN","Pickett County",4,32,46,39,79,32
"TN","Polk County",3,28,41,35,75,28
"TN","Putnam County",4,32,47,40,80,32
"TN","Rhea County",5,33,47,41,80,33
"TN","Roane County",4,34,48,42,82,34
"TN","Robertson County",9,46,60,53,90,46
"TN","Rutherford County",8,46,60,54,92,46
"TN","Scott County",1,19,31,25,64,19
"TN","Sequatchie County",2,24,37,30,70,24
"TN","Sevier County",1,19,30,24,59,19
"TN","Shelby County",19,64,75,72,103,65
"TN","Smith County",9,47,61,55,92,47
"TN","Stewart County",12,50,64,57,94,50
"TN","Sullivan County",0,12,23,17,55,12
"TN","Sumner County",8,44,58,52,89,44
"TN","Tipton County",18,62,72,69,101,62
"TN","Trousdale County",12,52,67,60,96,53
"TN","Unicoi County",0,3,9,6,31,4
"TN","Union County",2,26,40,33,73,27
"TN","Van Buren County",3,27,42,35,76,28
"TN","Warren County",4,35,50,43,83,35
"TN","Washington County",0,14,25,20,59,14
"TN","Wayne County",7,43,57,50,90,43
"TN","Weakley County",13,53,66,60,95,53
"TN","White County",3,31,46,39,79,32
"TN","Williamson County",9,47,62,55,93,48
"TN","Wilson County",9,46,61,54,92,47
"TX","Anderson County",31,88,97,96,130,89
"TX","Andrews County",2,26,44,35,84,26
"TX","Angelina County",34,90,100,98,131,91
"TX","Aransas County",26,103,118,110,148,103
