"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-24","42","51","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-25","29","33","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-26","33","41","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-27","33","35","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-28","34","40","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-29","38","46","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-04-30","46","54","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-01","41","47","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-02","39","45","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-03","45","55","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-04","59","68","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-05","67","74","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-06","70","79","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-07","59","69","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-08","45","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-09","49","58","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-10","54","62","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-11","62","74","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-12","66","79","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-13","50","63","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-14","48","58","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-15","50","59","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-16","49","57","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-17","43","47","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-18","39","45","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-19","41","49","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-20","48","57","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-21","50","58","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-22","49","57","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-23","54","64","43"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-24","63","77","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-25","44","49","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-26","47","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-27","52","62","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-28","54","63","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-29","55","63","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-30","60","71","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-05-31","63","74","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-01","72","83","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-02","62","72","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-03","66","74","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-04","74","85","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-05","65","72","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-06","58","66","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-07","67","78","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-08","74","84","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-09","65","78","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-10","57","68","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-11","54","64","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-12","60","75","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-13","54","66","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-14","57","68","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-15","60","70","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-16","59","69","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-17","55","64","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-18","59","67","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-19","60","67","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-20","73","83","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-21","69","79","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-22","57","67","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-23","53","63","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-24","58","67","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-25","63","71","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-26","71","84","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-27","64","72","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-28","62","77","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-29","54","63","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-06-30","61","71","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-01","73","83","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-02","72","89","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-03","78","89","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-04","78","89","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-05","81","94","70"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-06","76","91","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-07","76","89","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-08","82","94","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-09","79","91","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-10","75","92","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-11","70","81","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-12","69","79","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-13","77","91","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-14","80","95","70"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-15","80","91","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-16","77","96","66"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-17","70","83","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-18","74","86","58"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-19","75","87","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-20","76","94","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-21","75","85","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-22","74","85","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-23","78","91","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-24","78","86","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-25","67","74","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-26","74","86","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-27","71","84","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-28","75","88","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-29","72","84","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-30","79","90","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-07-31","80","91","72"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-01","76","90","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-02","55","58","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-03","59","71","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-04","69","83","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-05","59","66","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-06","58","66","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-07","65","78","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-08","68","77","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-09","61","72","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-10","65","78","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-11","69","81","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-12","67","78","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-13","66","79","53"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-14","62","68","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-15","62","73","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-16","71","82","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-17","70","78","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-18","74","85","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-19","71","82","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-20","67","80","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-21","66","76","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-22","71","84","56"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-23","76","87","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-24","74","87","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-25","69","83","57"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-26","72","82","61"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-27","74","87","63"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-28","78","90","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-29","78","90","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-30","77","89","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-08-31","76","85","69"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-01","70","78","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-02","76","87","65"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-03","74","83","64"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-04","57","64","50"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-05","60","72","48"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-06","67","79","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-07","71","83","62"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-08","74","86","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-09","77","90","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-10","74","82","67"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-11","73","86","59"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-12","76","87","68"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-13","69","78","54"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-14","49","54","44"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-15","40","43","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-16","37","41","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-17","49","63","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-18","61","71","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-19","44","50","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-20","52","61","42"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-21","42","47","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-22","37","40","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-23","36","39","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-24","37","40","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-25","42","50","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-26","50","58","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-27","56","65","49"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-28","58","66","51"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-29","55","65","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-09-30","59","71","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-01","43","49","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-02","36","44","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-03","31","39","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-04","41","54","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-05","44","56","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-06","52","60","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-07","53","68","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-08","35","44","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-09","39","49","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-10","49","57","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-11","51","61","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-12","39","49","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-13","42","53","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-14","35","44","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-15","46","56","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-16","59","66","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-17","63","73","52"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-18","54","62","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-19","66","75","60"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-20","59","73","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-21","41","48","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-22","50","62","41"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-23","42","49","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-24","50","61","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-25","61","74","37"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-26","26","34","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-27","35","44","21"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-28","51","63","38"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-29","36","58","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-30","24","29","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-10-31","33","42","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-01","30","35","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-02","24","27","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-03","28","32","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-04","24","28","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-05","25","32","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-06","12","19","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-07","24","32","11"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-08","26","32","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-09","26","43","20"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-10","40","48","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-11","32","35","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-12","38","49","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-13","48","55","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-14","35","51","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-15","33","48","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-16","47","57","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-17","32","36","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-18","31","38","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-19","44","51","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-20","44","51","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-21","32","45","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-22","54","61","47"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-23","59","66","55"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-24","42","57","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-25","42","50","33"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-26","59","68","46"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-27","43","61","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-28","32","39","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-29","35","40","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-11-30","36","45","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-01","38","44","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-02","40","49","35"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-03","40","49","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-04","18","25","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-05","25","29","18"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-06","23","26","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-07","33","39","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-08","40","46","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-09","42","50","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-10","46","53","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-11","38","42","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-12","49","60","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-13","33","39","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-14","31","36","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-15","44","52","36"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-16","27","34","23"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-17","26","34","17"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-18","38","45","26"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-19","27","30","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-20","25","50","8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-21","14","22","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-22","12","20","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-23","3","5","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-24","7","12","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-25","0","5","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-26","4","14","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-27","21","30","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-28","13","22","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-29","-5","6","-8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-30","-8","-1","-15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2017-12-31","-9","-2","-16"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-01","11","21","-1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-02","24","30","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-03","35","44","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-04","39","51","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-05","43","52","39"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-06","42","51","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-07","34","42","30"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-08","41","52","34"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-09","47","56","40"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-10","12","44","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-11","3","11","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-12","8","27","-3"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-13","31","34","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-14","26","35","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-15","5","14","-2"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-16","31","46","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-17","41","51","32"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-18","53","58","45"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-19","33","52","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-20","25","28","22"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-21","24","32","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-22","29","34","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-23","27","32","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-24","42","51","31"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-25","42","49","29"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-26","29","34","25"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-27","24","30","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-28","24","31","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-29","43","50","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-30","40","51","24"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-01-31","22","29","13"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-01","21","29","10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-02","36","45","28"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-03","17","39","-8"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-04","13","33","-10"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-05","9","21","3"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-06","15","24","4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-07","27","35","6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-08","22","39","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-09","-2","3","-6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-10","9","17","-4"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-11","12","21","0"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-12","0","7","-3"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-13","34","46","14"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-14","37","45","27"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-15","9","26","1"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-16","24","31","15"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-17","24","35","19"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-18","6","29","-6"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-19","-5","0","-9"
"USR0000MWOL","WOLF MOUNTAIN MONTANA, MT US","2018-02-20","-2","6","-10"
